Linux 4.4.0-210-generic (ubuntu) 	11/22/2025 	_x86_64_	(4 CPU)

11:19:38 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:19:38 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:19:39 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:19:38 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:39 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:19:39 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:19:40 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:19:39 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:40 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:19:40 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:19:41 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:19:40 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:41 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:19:41 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:19:42 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:19:41 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:42 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:19:42 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:19:43 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:19:42 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:43 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:19:43 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:19:44 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:19:43 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:44 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:19:44 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:19:45 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:19:44 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:45 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:19:45 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:19:46 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:19:45 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:46 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:19:46 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:19:47 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:19:46 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:47 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:19:47 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:19:48 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:19:47 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:48 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:19:48 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:19:49 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:19:48 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:49 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:19:49 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:19:50 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:19:49 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:50 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:19:50 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:19:51 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:19:50 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:51 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:19:51 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:19:52 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:19:51 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:52 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:19:52 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:19:53 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:19:52 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:53 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:19:53 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:19:54 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:19:53 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:54 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:19:54 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:19:55 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:19:54 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:55 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:19:55 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:19:56 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:19:55 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:56 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:19:56 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:19:57 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:19:56 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:57 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:19:57 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:19:58 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:19:57 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:58 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:19:58 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:19:59 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:19:58 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:59 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:19:59 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:00 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:19:59 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:00 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:00 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:01 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:00 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:01 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:01 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:02 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:01 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:02 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:02 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:03 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:02 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:03 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:03 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:04 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:03 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:04 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:04 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:05 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:04 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:05 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:05 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:06 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:05 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:06 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:06 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:07 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:06 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:07 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:07 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:08 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:07 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:08 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:08 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:09 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:08 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:09 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:09 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:10 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:09 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:10 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:10 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:11 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:10 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:11 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:11 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:12 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:11 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:12 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:12 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:13 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:12 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:13 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:13 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:14 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:13 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:14 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:14 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:15 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:14 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:15 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:15 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:16 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:15 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:16 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:16 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:17 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:16 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:17 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:17 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:18 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:17 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:18 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:18 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:19 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:18 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:19 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:19 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:20 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:19 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:20 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:20 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:21 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:20 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:21 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:21 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:22 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:21 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:22 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:22 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:23 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:22 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:23 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:23 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:24 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:23 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:24 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:24 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:25 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:24 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:25 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:25 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:26 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:25 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:26 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:26 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:27 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:26 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:27 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:27 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:28 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:27 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:28 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:28 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:29 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:28 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:29 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:29 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:30 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:29 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:30 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:30 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:31 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:30 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:31 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:31 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:32 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:31 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:32 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:32 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:33 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:32 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:33 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:33 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:34 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:33 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:34 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:34 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:35 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:34 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:35 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:35 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:36 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:35 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:36 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:36 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:37 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:36 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:37 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:37 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:38 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:37 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:38 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:38 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:39 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:38 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:39 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:39 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:40 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:39 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:40 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:40 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:41 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:40 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:41 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:41 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:42 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:41 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:42 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:42 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:43 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:42 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:43 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:43 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:44 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:43 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:44 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:44 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:45 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:44 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:45 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:45 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:46 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:45 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:46 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:46 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:47 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:46 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:47 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:47 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:48 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:47 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:48 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:48 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:49 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:48 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:49 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:49 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:50 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:49 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:50 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:50 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:51 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:50 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:51 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:51 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:52 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:51 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:52 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:52 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:53 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:52 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:53 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:53 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:54 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:53 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:54 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:54 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:55 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:54 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:55 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:55 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:56 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:55 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:56 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:56 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:57 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:56 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:57 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:57 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:58 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:57 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:58 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:58 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:20:59 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:58 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:20:59 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:20:59 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:21:00 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:20:59 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:21:00 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:21:00 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:21:01 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:21:00 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:21:01 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:21:01 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:21:02 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:21:01 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:21:02 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:21:02 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:21:03 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:21:02 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:21:03 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:21:03 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:21:04 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:21:03 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:21:04 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:21:04 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:21:05 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:21:04 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:21:05 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:21:05 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:21:06 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

11:21:05 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:21:06 PM  1000     13276      0.00      0.00   54940    2196   0.05  memcached

11:21:06 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:21:07 PM  1000     13276    0.00    0.00    0.00    0.00     2  memcached

